Date	Time	CedHt
3/3/20	17:30	7.63
3/3/20	17:45	7.63
3/3/20	18:00	7.62
3/3/20	18:15	7.61
3/3/20	18:30	7.61
3/3/20	18:45	7.6
3/3/20	19:00	7.59
3/3/20	19:15	7.59
3/3/20	19:30	7.58
3/3/20	19:45	7.57
3/3/20	20:00	7.57
3/3/20	20:15	7.56
3/3/20	20:30	7.55
3/3/20	20:45	7.54
3/3/20	21:00	7.54
3/3/20	21:15	7.53
3/3/20	21:30	7.52
3/3/20	21:45	7.51
3/3/20	22:00	7.5
3/3/20	22:15	7.5
3/3/20	22:30	7.49
3/3/20	22:45	7.48
3/3/20	23:00	7.48
3/3/20	23:15	7.47
3/3/20	23:30	7.46
3/3/20	23:45	7.45
3/4/20	0:00	7.45
3/4/20	0:15	7.44
3/4/20	0:30	7.44
3/4/20	0:45	7.43
3/4/20	1:00	7.42
3/4/20	1:15	7.42
3/4/20	1:30	7.41
3/4/20	1:45	7.4
3/4/20	2:00	7.4
3/4/20	2:15	7.39
3/4/20	2:30	7.38
3/4/20	2:45	7.38
3/4/20	3:00	7.37
3/4/20	3:15	7.37
3/4/20	3:30	7.36
3/4/20	3:45	7.36
3/4/20	4:00	7.35
3/4/20	4:15	7.34
3/4/20	4:30	7.34
3/4/20	4:45	7.33
3/4/20	5:00	7.32
3/4/20	5:15	7.32
3/4/20	5:30	7.31
3/4/20	5:45	7.31
3/4/20	6:00	7.31
3/4/20	6:15	7.3
3/4/20	6:30	7.29
3/4/20	6:45	7.29
3/4/20	7:00	7.28
3/4/20	7:15	7.28
3/4/20	7:30	7.27
3/4/20	7:45	7.27
3/4/20	8:00	7.27
3/4/20	8:15	7.26
3/4/20	8:30	7.26
3/4/20	8:45	7.25
3/4/20	9:00	7.25
3/4/20	9:15	7.25
3/4/20	9:30	7.24
3/4/20	9:45	7.24
3/4/20	10:00	7.23
3/4/20	10:15	7.23
3/4/20	10:30	7.23
3/4/20	10:45	7.23
3/4/20	11:00	7.23
3/4/20	11:15	7.22
3/4/20	11:30	7.22
3/4/20	11:45	7.22
3/4/20	12:00	7.22
3/4/20	12:15	7.22
3/4/20	12:30	7.21
3/4/20	12:45	7.21
3/4/20	13:00	7.21
3/4/20	13:15	7.22
3/4/20	13:30	7.22
3/4/20	13:45	7.22
3/4/20	14:00	7.21
3/4/20	14:15	7.22
3/4/20	14:30	7.22
3/4/20	14:45	7.22
3/4/20	15:00	7.22
3/4/20	15:15	7.22
3/4/20	15:30	7.22
3/4/20	15:45	7.22
3/4/20	16:00	7.22
3/4/20	16:15	7.22
3/4/20	16:30	7.22
3/4/20	16:45	7.22
3/4/20	17:00	7.22
3/4/20	17:15	7.23
3/4/20	17:30	7.23
3/4/20	17:45	7.23
3/4/20	18:00	7.23
3/4/20	18:15	7.23
3/4/20	18:30	7.24
3/4/20	18:45	7.24
3/4/20	19:00	7.24
3/4/20	19:15	7.23
3/4/20	19:30	7.24
3/4/20	19:45	7.24
3/4/20	20:00	7.24
3/4/20	20:15	7.24
3/4/20	20:30	7.24
3/4/20	20:45	7.24
3/4/20	21:00	7.25
3/4/20	21:15	7.25
3/4/20	21:30	7.26
3/4/20	21:45	7.26
3/4/20	22:00	7.26
3/4/20	22:15	7.26
3/4/20	22:30	7.27
3/4/20	22:45	7.27
3/4/20	23:00	7.28
3/4/20	23:15	7.28
3/4/20	23:30	7.28
3/4/20	23:45	7.29
3/5/20	0:00	7.3
3/5/20	0:15	7.3
3/5/20	0:30	7.3
3/5/20	0:45	7.31
3/5/20	1:00	7.32
3/5/20	1:15	7.32
3/5/20	1:30	7.33
3/5/20	1:45	7.34
3/5/20	2:00	7.35
3/5/20	2:15	7.36
3/5/20	2:30	7.36
3/5/20	2:45	7.37
3/5/20	3:00	7.38
3/5/20	3:15	7.39
3/5/20	3:30	7.39
3/5/20	3:45	7.41
3/5/20	4:00	7.42
3/5/20	4:15	7.43
3/5/20	4:30	7.44
3/5/20	4:45	7.44
3/5/20	5:00	7.45
3/5/20	5:15	7.46
3/5/20	5:30	7.47
3/5/20	5:45	7.49
3/5/20	6:00	7.5
3/5/20	6:15	7.51
3/5/20	6:30	7.53
3/5/20	6:45	7.54
3/5/20	7:00	7.56
3/5/20	7:15	7.57
3/5/20	7:30	7.59
3/5/20	7:45	7.61
3/5/20	8:00	7.62
3/5/20	8:15	7.64
3/5/20	8:30	7.66
3/5/20	8:45	7.67
3/5/20	9:00	7.7
3/5/20	9:15	7.71
3/5/20	9:30	7.75
3/5/20	9:45	7.76
3/5/20	10:00	7.78
3/5/20	10:15	7.8
3/5/20	10:30	7.82
3/5/20	10:45	7.84
3/5/20	11:00	7.85
3/5/20	11:15	7.88
3/5/20	11:30	7.9
3/5/20	11:45	7.93
3/5/20	12:00	7.96
3/5/20	12:15	7.97
3/5/20	12:30	7.99
3/5/20	12:45	8.01
3/5/20	13:00	8.03
3/5/20	13:15	8.05
3/5/20	13:30	8.07
3/5/20	13:45	8.09
3/5/20	14:00	8.11
3/5/20	14:15	8.13
3/5/20	14:30	8.15
3/5/20	14:45	8.16
3/5/20	15:00	8.18
3/5/20	15:15	8.2
3/5/20	15:30	8.22
3/5/20	15:45	8.23
3/5/20	16:00	8.25
3/5/20	16:15	8.27
3/5/20	16:30	8.29
3/5/20	16:45	8.31
3/5/20	17:00	8.32
3/5/20	17:15	8.34
3/5/20	17:30	8.36
3/5/20	17:45	8.37
3/5/20	18:00	8.39
3/5/20	18:15	8.41
3/5/20	18:30	8.43
3/5/20	18:45	8.45
3/5/20	19:00	8.46
3/5/20	19:15	8.48
3/5/20	19:30	8.5
3/5/20	19:45	8.51
3/5/20	20:00	8.53
3/5/20	20:15	8.55
3/5/20	20:30	8.56
3/5/20	20:45	8.58
3/5/20	21:00	8.6
3/5/20	21:15	8.62
3/5/20	21:30	8.63
3/5/20	21:45	8.65
3/5/20	22:00	8.67
3/5/20	22:15	8.68
3/5/20	22:30	8.7
3/5/20	22:45	8.72
3/5/20	23:00	8.73
3/5/20	23:15	8.75
3/5/20	23:30	8.77
3/5/20	23:45	8.79
3/6/20	0:00	8.8
3/6/20	0:15	8.82
3/6/20	0:30	8.84
3/6/20	0:45	8.85
3/6/20	1:00	8.87
3/6/20	1:15	8.89
3/6/20	1:30	8.91
3/6/20	1:45	8.93
3/6/20	2:00	8.94
3/6/20	2:15	8.96
3/6/20	2:30	8.98
3/6/20	2:45	8.99
3/6/20	3:00	9.01
3/6/20	3:15	9.03
3/6/20	3:30	9.04
3/6/20	3:45	9.06
3/6/20	4:00	9.08
3/6/20	4:15	9.1
3/6/20	4:30	9.11
3/6/20	4:45	9.13
3/6/20	5:00	9.14
3/6/20	5:15	9.16
3/6/20	5:30	9.18
3/6/20	5:45	9.19
3/6/20	6:00	9.21
3/6/20	6:15	9.22
3/6/20	6:30	9.24
3/6/20	6:45	9.25
3/6/20	7:00	9.27
3/6/20	7:15	9.28
3/6/20	7:30	9.3
3/6/20	7:45	9.31
3/6/20	8:00	9.32
3/6/20	8:15	9.34
3/6/20	8:30	9.35
3/6/20	8:45	9.37
3/6/20	9:00	9.38
3/6/20	9:15	9.39
3/6/20	9:30	9.4
3/6/20	9:45	9.42
3/6/20	10:00	9.43
3/6/20	10:15	9.44
3/6/20	10:30	9.46
3/6/20	10:45	9.47
3/6/20	11:00	9.48
3/6/20	11:15	9.49
3/6/20	11:30	9.51
3/6/20	11:45	9.52
3/6/20	12:00	9.53
3/6/20	12:15	9.54
3/6/20	12:30	9.56
3/6/20	12:45	9.57
3/6/20	13:00	9.58
3/6/20	13:15	9.59
3/6/20	13:30	9.61
3/6/20	13:45	9.62
3/6/20	14:00	9.63
3/6/20	14:15	9.64
3/6/20	14:30	9.65
3/6/20	14:45	9.66
3/6/20	15:00	9.67
3/6/20	15:15	9.68
3/6/20	15:30	9.69
3/6/20	15:45	9.69
3/6/20	16:00	9.7
3/6/20	16:15	9.71
3/6/20	16:30	9.72
3/6/20	16:45	9.73
3/6/20	17:00	9.74
3/6/20	17:15	9.75
3/6/20	17:30	9.75
3/6/20	17:45	9.76
3/6/20	18:00	9.77
3/6/20	18:15	9.78
3/6/20	18:30	9.78
3/6/20	18:45	9.79
3/6/20	19:00	9.8
3/6/20	19:15	9.81
3/6/20	19:30	9.81
3/6/20	19:45	9.82
3/6/20	20:00	9.82
3/6/20	20:15	9.83
3/6/20	20:30	9.83
3/6/20	20:45	9.84
3/6/20	21:00	9.84
3/6/20	21:15	9.85
3/6/20	21:30	9.86
3/6/20	21:45	9.86
3/6/20	22:00	9.87
3/6/20	22:15	9.87
3/6/20	22:30	9.88
3/6/20	22:45	9.88
3/6/20	23:00	9.89
3/6/20	23:15	9.89
3/6/20	23:30	9.9
3/6/20	23:45	9.9
3/7/20	0:00	9.91
3/7/20	0:15	9.91
3/7/20	0:30	9.91
3/7/20	0:45	9.92
3/7/20	1:00	9.93
3/7/20	1:15	9.93
3/7/20	1:30	9.93
3/7/20	1:45	9.94
3/7/20	2:00	9.94
3/7/20	2:15	9.94
3/7/20	2:30	9.95
3/7/20	2:45	9.95
3/7/20	3:00	9.96
3/7/20	3:15	9.97
3/7/20	3:30	9.97
3/7/20	3:45	9.97
3/7/20	4:00	9.97
3/7/20	4:15	9.98
3/7/20	4:30	9.98
3/7/20	4:45	9.98
3/7/20	5:00	9.99
3/7/20	5:15	9.99
3/7/20	5:30	9.99
3/7/20	5:45	10
3/7/20	6:00	10
3/7/20	6:15	10
3/7/20	6:30	10
3/7/20	6:45	10.01
3/7/20	7:00	10.01
3/7/20	7:15	10.01
3/7/20	7:30	10.01
3/7/20	7:45	10.02
3/7/20	8:00	10.02
3/7/20	8:15	10.02
3/7/20	8:30	10.03
3/7/20	8:45	10.02
3/7/20	9:00	10.03
3/7/20	9:15	10.03
3/7/20	9:30	10.03
3/7/20	9:45	10.03
3/7/20	10:00	10.03
3/7/20	10:15	10.04
3/7/20	10:30	10.04
3/7/20	10:45	10.04
3/7/20	11:00	10.04
3/7/20	11:15	10.05
3/7/20	11:30	10.05
3/7/20	11:45	10.05
3/7/20	12:00	10.06
3/7/20	12:15	10.06
3/7/20	12:30	10.06
3/7/20	12:45	10.06
3/7/20	13:00	10.06
3/7/20	13:15	10.07
3/7/20	13:30	10.07
3/7/20	13:45	10.08
3/7/20	14:00	10.08
3/7/20	14:15	10.08
3/7/20	14:30	10.08
3/7/20	14:45	10.09
3/7/20	15:00	10.09
3/7/20	15:15	10.09
3/7/20	15:30	10.09
3/7/20	15:45	10.1
3/7/20	16:00	10.1
3/7/20	16:15	10.11
3/7/20	16:30	10.11
3/7/20	16:45	10.11
3/7/20	17:00	10.12
3/7/20	17:15	10.12
3/7/20	17:30	10.12
3/7/20	17:45	10.13
3/7/20	18:00	10.13
3/7/20	18:15	10.13
3/7/20	18:30	10.14
3/7/20	18:45	10.14
3/7/20	19:00	10.14
3/7/20	19:15	10.15
3/7/20	19:30	10.15
3/7/20	19:45	10.15
3/7/20	20:00	10.15
3/7/20	20:15	10.16
3/7/20	20:30	10.16
3/7/20	20:45	10.16
3/7/20	21:00	10.16
3/7/20	21:15	10.16
3/7/20	21:30	10.17
3/7/20	21:45	10.17
3/7/20	22:00	10.17
3/7/20	22:15	10.17
3/7/20	22:30	10.18
3/7/20	22:45	10.18
3/7/20	23:00	10.18
3/7/20	23:15	10.18
3/7/20	23:30	10.18
3/7/20	23:45	10.18
3/8/20	0:00	10.18
3/8/20	0:15	10.18
3/8/20	0:30	10.18
3/8/20	0:45	10.18
3/8/20	1:00	10.18
3/8/20	1:15	10.18
3/8/20	1:30	10.18
3/8/20	1:45	10.18
3/8/20	3:00	10.17
3/8/20	3:15	10.17
3/8/20	3:30	10.17
3/8/20	3:45	10.18
3/8/20	4:00	10.18
3/8/20	4:15	10.17
3/8/20	4:30	10.17
3/8/20	4:45	10.16
3/8/20	5:00	10.16
3/8/20	5:15	10.16
3/8/20	5:30	10.16
3/8/20	5:45	10.15
3/8/20	6:00	10.15
3/8/20	6:15	10.14
3/8/20	6:30	10.14
3/8/20	6:45	10.14
3/8/20	7:00	10.14
3/8/20	7:15	10.13
3/8/20	7:30	10.13
3/8/20	7:45	10.12
3/8/20	8:00	10.12
3/8/20	8:15	10.11
3/8/20	8:30	10.1
3/8/20	8:45	10.1
3/8/20	9:00	10.09
3/8/20	9:15	10.09
3/8/20	9:30	10.08
3/8/20	9:45	10.08
3/8/20	10:00	10.06
3/8/20	10:15	10.06
3/8/20	10:30	10.05
3/8/20	10:45	10.04
3/8/20	11:00	10.03
3/8/20	11:15	10.03
3/8/20	11:30	10.02
3/8/20	11:45	10.02
3/8/20	12:00	10.01
3/8/20	12:15	10
3/8/20	12:30	9.99
3/8/20	12:45	9.98
3/8/20	13:00	9.98
3/8/20	13:15	9.97
3/8/20	13:30	9.96
3/8/20	13:45	9.95
3/8/20	14:00	9.94
3/8/20	14:15	9.93
3/8/20	14:30	9.93
3/8/20	14:45	9.92
3/8/20	15:00	9.92
3/8/20	15:15	9.91
3/8/20	15:30	9.9
3/8/20	15:45	9.89
3/8/20	16:00	9.89
3/8/20	16:15	9.88
3/8/20	16:30	9.87
3/8/20	16:45	9.86
3/8/20	17:00	9.86
3/8/20	17:15	9.85
3/8/20	17:30	9.85
3/8/20	17:45	9.84
3/8/20	18:00	9.83
3/8/20	18:15	9.83
3/8/20	18:30	9.82
3/8/20	18:45	9.82
3/8/20	19:00	9.81
3/8/20	19:15	9.81
3/8/20	19:30	9.8
3/8/20	19:45	9.8
3/8/20	20:00	9.79
3/8/20	20:15	9.79
3/8/20	20:30	9.78
3/8/20	20:45	9.78
3/8/20	21:00	9.78
3/8/20	21:15	9.77
3/8/20	21:30	9.77
3/8/20	21:45	9.77
3/8/20	22:00	9.77
3/8/20	22:15	9.77
3/8/20	22:30	9.76
3/8/20	22:45	9.76
3/8/20	23:00	9.76
3/8/20	23:15	9.76
3/8/20	23:30	9.76
3/8/20	23:45	9.76
3/9/20	0:00	9.76
3/9/20	0:15	9.75
3/9/20	0:30	9.75
3/9/20	0:45	9.75
3/9/20	1:00	9.75
3/9/20	1:15	9.75
3/9/20	1:30	9.75
3/9/20	1:45	9.75
3/9/20	2:00	9.75
3/9/20	2:15	9.75
3/9/20	2:30	9.75
3/9/20	2:45	9.75
3/9/20	3:00	9.75
3/9/20	3:15	9.75
3/9/20	3:30	9.75
3/9/20	3:45	9.75
3/9/20	4:00	9.75
3/9/20	4:15	9.75
3/9/20	4:30	9.75
3/9/20	4:45	9.75
3/9/20	5:00	9.75
3/9/20	5:15	9.75
3/9/20	5:30	9.74
3/9/20	5:45	9.74
3/9/20	6:00	9.74
3/9/20	6:15	9.74
3/9/20	6:30	9.74
3/9/20	6:45	9.74
3/9/20	7:00	9.74
3/9/20	7:15	9.73
3/9/20	7:30	9.73
3/9/20	7:45	9.73
3/9/20	8:00	9.73
3/9/20	8:15	9.73
3/9/20	8:30	9.72
3/9/20	8:45	9.72
3/9/20	9:00	9.72
3/9/20	9:15	9.71
3/9/20	9:30	9.71
3/9/20	9:45	9.7
3/9/20	10:00	9.7
3/9/20	10:15	9.69
3/9/20	10:30	9.7
3/9/20	10:45	9.69
3/9/20	11:00	9.69
3/9/20	11:15	9.68
3/9/20	11:30	9.67
3/9/20	11:45	9.67
3/9/20	12:00	9.66
3/9/20	12:15	9.66
3/9/20	12:30	9.65
3/9/20	12:45	9.65
3/9/20	13:00	9.65
3/9/20	13:15	9.64
3/9/20	13:30	9.64
3/9/20	13:45	9.63
3/9/20	14:00	9.63
3/9/20	14:15	9.62
3/9/20	14:30	9.62
3/9/20	14:45	9.62
3/9/20	15:00	9.62
3/9/20	15:15	9.61
3/9/20	15:30	9.6
3/9/20	15:45	9.6
3/9/20	16:00	9.6
3/9/20	16:15	9.59
3/9/20	16:30	9.59
3/9/20	16:45	9.58
3/9/20	17:00	9.58
3/9/20	17:15	9.58
3/9/20	17:30	9.57
3/9/20	17:45	9.57
3/9/20	18:00	9.57
3/9/20	18:15	9.56
3/9/20	18:30	9.56
3/9/20	18:45	9.56
3/9/20	19:00	9.55
3/9/20	19:15	9.55
3/9/20	19:30	9.55
3/9/20	19:45	9.54
3/9/20	20:00	9.54
3/9/20	20:15	9.54
3/9/20	20:30	9.53
3/9/20	20:45	9.53
3/9/20	21:00	9.52
3/9/20	21:15	9.52
3/9/20	21:30	9.51
3/9/20	21:45	9.51
3/9/20	22:00	9.51
3/9/20	22:15	9.5
3/9/20	22:30	9.5
3/9/20	22:45	9.5
3/9/20	23:00	9.49
3/9/20	23:15	9.49
3/9/20	23:30	9.48
3/9/20	23:45	9.48
3/10/20	0:00	9.47
3/10/20	0:15	9.47
3/10/20	0:30	9.47
3/10/20	0:45	9.47
3/10/20	1:00	9.46
3/10/20	1:15	9.45
3/10/20	1:30	9.45
3/10/20	1:45	9.45
3/10/20	2:00	9.44
3/10/20	2:15	9.44
3/10/20	2:30	9.43
3/10/20	2:45	9.43
3/10/20	3:00	9.42
3/10/20	3:15	9.42
3/10/20	3:30	9.41
3/10/20	3:45	9.41
3/10/20	4:00	9.41
3/10/20	4:15	9.4
3/10/20	4:30	9.39
3/10/20	4:45	9.39
3/10/20	5:00	9.38
3/10/20	5:15	9.37
3/10/20	5:30	9.37
3/10/20	5:45	9.36
3/10/20	6:00	9.35
3/10/20	6:15	9.35
3/10/20	6:30	9.34
3/10/20	6:45	9.33
3/10/20	7:00	9.32
3/10/20	7:15	9.32
3/10/20	7:30	9.31
3/10/20	7:45	9.3
3/10/20	8:00	9.29
3/10/20	8:15	9.28
3/10/20	8:30	9.27
3/10/20	8:45	9.26
3/10/20	9:00	9.26
3/10/20	9:15	9.24
3/10/20	9:30	9.23
3/10/20	9:45	9.22
3/10/20	10:00	9.22
3/10/20	10:15	9.21
3/10/20	10:30	9.19
3/10/20	10:45	9.18
3/10/20	11:00	9.17
3/10/20	11:15	9.16
3/10/20	11:30	9.15
3/10/20	11:45	9.14
3/10/20	12:00	9.13
3/10/20	12:15	9.11
3/10/20	12:30	9.1
3/10/20	12:45	9.09
3/10/20	13:00	9.08
3/10/20	13:15	9.07
3/10/20	13:30	9.06
3/10/20	13:45	9.05
3/10/20	14:00	9.03
3/10/20	14:15	9.02
3/10/20	14:30	9.01
3/10/20	14:45	8.99
3/10/20	15:00	8.98
3/10/20	15:15	8.97
3/10/20	15:30	8.96
3/10/20	15:45	8.94
3/10/20	16:00	8.93
3/10/20	16:15	8.92
3/10/20	16:30	8.9
3/10/20	16:45	8.89
3/10/20	17:00	8.87
3/10/20	17:15	8.87
3/10/20	17:30	8.85
3/10/20	17:45	8.84
3/10/20	18:00	8.83
3/10/20	18:15	8.81
3/10/20	18:30	8.8
3/10/20	18:45	8.78
3/10/20	19:00	8.77
3/10/20	19:15	8.76
3/10/20	19:30	8.74
3/10/20	19:45	8.73
3/10/20	20:00	8.72
3/10/20	20:15	8.7
3/10/20	20:30	8.69
3/10/20	20:45	8.67
3/10/20	21:00	8.66
3/10/20	21:15	8.64
3/10/20	21:30	8.63
3/10/20	21:45	8.61
3/10/20	22:00	8.6
3/10/20	22:15	8.59
3/10/20	22:30	8.58
3/10/20	22:45	8.56
3/10/20	23:00	8.55
3/10/20	23:15	8.53
3/10/20	23:30	8.52
3/10/20	23:45	8.51
3/11/20	0:00	8.5
3/11/20	0:15	8.48
3/11/20	0:30	8.47
3/11/20	0:45	8.46
3/11/20	1:00	8.44
3/11/20	1:15	8.43
3/11/20	1:30	8.42
3/11/20	1:45	8.41
3/11/20	2:00	8.39
3/11/20	2:15	8.39
3/11/20	2:30	8.37
3/11/20	2:45	8.36
3/11/20	3:00	8.35
3/11/20	3:15	8.34
3/11/20	3:30	8.33
3/11/20	3:45	8.31
3/11/20	4:00	8.31
3/11/20	4:15	8.29
3/11/20	4:30	8.28
3/11/20	4:45	8.27
3/11/20	5:00	8.26
3/11/20	5:15	8.25
3/11/20	5:30	8.24
3/11/20	5:45	8.23
3/11/20	6:00	8.22
3/11/20	6:15	8.21
3/11/20	6:30	8.2
3/11/20	6:45	8.19
3/11/20	7:00	8.18
3/11/20	7:15	8.16
3/11/20	7:30	8.16
3/11/20	7:45	8.15
3/11/20	8:00	8.14
3/11/20	8:15	8.13
3/11/20	8:30	8.12
3/11/20	8:45	8.11
3/11/20	9:00	8.1
3/11/20	9:15	8.09
3/11/20	9:30	8.08
3/11/20	9:45	8.07
3/11/20	10:00	8.06
3/11/20	10:15	8.05
3/11/20	10:30	8.04
3/11/20	10:45	8.04
3/11/20	11:00	8.02
3/11/20	11:15	8.01
3/11/20	11:30	8.01
3/11/20	11:45	8
3/11/20	12:00	7.99
3/11/20	12:15	7.99
3/11/20	12:30	7.98
3/11/20	12:45	7.97
3/11/20	13:00	7.97
3/11/20	13:15	7.96
3/11/20	13:30	7.95
3/11/20	13:45	7.94
3/11/20	14:00	7.93
3/11/20	14:15	7.93
3/11/20	14:30	7.92
3/11/20	14:45	7.92
3/11/20	15:00	7.92
3/11/20	15:15	7.91
3/11/20	15:30	7.9
3/11/20	15:45	7.89
3/11/20	16:00	7.89
3/11/20	16:15	7.88
3/11/20	16:30	7.87
3/11/20	16:45	7.87
3/11/20	17:00	7.86
3/11/20	17:15	7.86
3/11/20	17:30	7.85
3/11/20	17:45	7.84
3/11/20	18:00	7.84
3/11/20	18:15	7.83
3/11/20	18:30	7.83
3/11/20	18:45	7.82
3/11/20	19:00	7.81
3/11/20	19:15	7.81
3/11/20	19:30	7.8
3/11/20	19:45	7.79
3/11/20	20:00	7.79
3/11/20	20:15	7.78
3/11/20	20:30	7.77
3/11/20	20:45	7.77
3/11/20	21:00	7.76
3/11/20	21:15	7.75
3/11/20	21:30	7.75
3/11/20	21:45	7.74
3/11/20	22:00	7.73
3/11/20	22:15	7.73
3/11/20	22:30	7.72
3/11/20	22:45	7.71
3/11/20	23:00	7.7
3/11/20	23:15	7.69
3/11/20	23:30	7.69
3/11/20	23:45	7.68
3/12/20	0:00	7.67
3/12/20	0:15	7.66
3/12/20	0:30	7.66
3/12/20	0:45	7.65
3/12/20	1:00	7.64
3/12/20	1:15	7.63
3/12/20	1:30	7.63
3/12/20	1:45	7.62
3/12/20	2:00	7.61
3/12/20	2:15	7.6
3/12/20	2:30	7.6
3/12/20	2:45	7.59
3/12/20	3:00	7.58
3/12/20	3:15	7.57
3/12/20	3:30	7.56
3/12/20	3:45	7.55
3/12/20	4:00	7.54
3/12/20	4:15	7.54
3/12/20	4:30	7.52
3/12/20	4:45	7.52
3/12/20	5:00	7.51
3/12/20	5:15	7.5
3/12/20	5:30	7.49
3/12/20	5:45	7.48
3/12/20	6:00	7.47
3/12/20	6:15	7.46
3/12/20	6:30	7.45
3/12/20	6:45	7.45
3/12/20	7:00	7.44
3/12/20	7:15	7.43
3/12/20	7:30	7.42
3/12/20	7:45	7.41
3/12/20	8:00	7.4
3/12/20	8:15	7.39
3/12/20	8:30	7.38
3/12/20	8:45	7.37
3/12/20	9:00	7.36
3/12/20	9:15	7.35
3/12/20	9:30	7.34
3/12/20	9:45	7.33
3/12/20	10:00	7.32
3/12/20	10:15	7.31
3/12/20	10:30	7.31
3/12/20	10:45	7.3
3/12/20	11:00	7.28
3/12/20	11:15	7.28
3/12/20	11:30	7.27
3/12/20	11:45	7.27
3/12/20	12:00	7.26
3/12/20	12:15	7.25
3/12/20	12:30	7.24
3/12/20	12:45	7.24
3/12/20	13:00	7.24
3/12/20	13:15	7.23
3/12/20	13:30	7.22
3/12/20	13:45	7.22
3/12/20	14:00	7.21
3/12/20	14:15	7.21
3/12/20	14:30	7.2
3/12/20	14:45	7.2
3/12/20	15:00	7.2
3/12/20	15:15	7.19
3/12/20	15:30	7.18
3/12/20	15:45	7.18
3/12/20	16:00	7.18
3/12/20	16:15	7.17
3/12/20	16:30	7.17
3/12/20	16:45	7.16
3/12/20	17:00	7.16
3/12/20	17:15	7.15
3/12/20	17:30	7.14
3/12/20	17:45	7.14
3/12/20	18:00	7.14
3/12/20	18:15	7.14
3/12/20	18:30	7.13
3/12/20	18:45	7.13
3/12/20	19:00	7.12
3/12/20	19:15	7.12
3/12/20	19:30	7.11
3/12/20	19:45	7.11
3/12/20	20:00	7.1
3/12/20	20:15	7.1
3/12/20	20:30	7.1
3/12/20	20:45	7.09
3/12/20	21:00	7.09
3/12/20	21:15	7.08
3/12/20	21:30	7.07
3/12/20	21:45	7.07
3/12/20	22:00	7.06
3/12/20	22:15	7.06
3/12/20	22:30	7.05
3/12/20	22:45	7.05
3/12/20	23:00	7.05
3/12/20	23:15	7.03
3/12/20	23:30	7.03
3/12/20	23:45	7.02
3/13/20	0:00	7.02
3/13/20	0:15	7.01
3/13/20	0:30	7.01
3/13/20	0:45	7
3/13/20	1:00	7
3/13/20	1:15	6.99
3/13/20	1:30	6.99
3/13/20	1:45	6.98
3/13/20	2:00	6.97
3/13/20	2:15	6.97
3/13/20	2:30	6.96
3/13/20	2:45	6.96
3/13/20	3:00	6.95
3/13/20	3:15	6.94
3/13/20	3:30	6.94
3/13/20	3:45	6.93
3/13/20	4:00	6.92
3/13/20	4:15	6.92
3/13/20	4:30	6.91
3/13/20	4:45	6.91
3/13/20	5:00	6.9
3/13/20	5:15	6.89
3/13/20	5:30	6.89
3/13/20	5:45	6.88
3/13/20	6:00	6.87
3/13/20	6:15	6.86
3/13/20	6:30	6.85
3/13/20	6:45	6.85
3/13/20	7:00	6.84
3/13/20	7:15	6.83
3/13/20	7:30	6.82
3/13/20	7:45	6.82
3/13/20	8:00	6.81
3/13/20	8:15	6.8
3/13/20	8:30	6.79
3/13/20	8:45	6.78
3/13/20	9:00	6.78
3/13/20	9:15	6.77
3/13/20	9:30	6.76
3/13/20	9:45	6.75
3/13/20	10:00	6.74
3/13/20	10:15	6.73
3/13/20	10:30	6.72
3/13/20	10:45	6.71
3/13/20	11:00	6.7
3/13/20	11:15	6.7
3/13/20	11:30	6.69
3/13/20	11:45	6.69
3/13/20	12:00	6.68
3/13/20	12:15	6.67
3/13/20	12:30	6.67
3/13/20	12:45	6.66
3/13/20	13:00	6.65
3/13/20	13:15	6.64
3/13/20	13:30	6.64
3/13/20	13:45	6.63
3/13/20	14:00	6.63
3/13/20	14:15	6.62
3/13/20	14:30	6.62
3/13/20	14:45	6.61
3/13/20	15:00	6.61
3/13/20	15:15	6.6
3/13/20	15:30	6.6
3/13/20	15:45	6.59
3/13/20	16:00	6.59
3/13/20	16:15	6.58
3/13/20	16:30	6.58
3/13/20	16:45	6.57
3/13/20	17:00	6.56
3/13/20	17:15	6.56
3/13/20	17:30	6.55
3/13/20	17:45	6.55
3/13/20	18:00	6.54
3/13/20	18:15	6.54
3/13/20	18:30	6.53
3/13/20	18:45	6.52
3/13/20	19:00	6.52
3/13/20	19:15	6.52
3/13/20	19:30	6.51
3/13/20	19:45	6.5
3/13/20	20:00	6.5
3/13/20	20:15	6.49
3/13/20	20:30	6.48
3/13/20	20:45	6.48
3/13/20	21:00	6.47
3/13/20	21:15	6.46
3/13/20	21:30	6.46
3/13/20	21:45	6.45
3/13/20	22:00	6.44
3/13/20	22:15	6.44
3/13/20	22:30	6.43
3/13/20	22:45	6.42
3/13/20	23:00	6.41
3/13/20	23:15	6.4
3/13/20	23:30	6.39
3/13/20	23:45	6.38
3/14/20	0:00	6.37
3/14/20	0:15	6.36
3/14/20	0:30	6.36
3/14/20	0:45	6.35
3/14/20	1:00	6.34
3/14/20	1:15	6.33
3/14/20	1:30	6.32
3/14/20	1:45	6.31
3/14/20	2:00	6.3
3/14/20	2:15	6.29
3/14/20	2:30	6.28
3/14/20	2:45	6.27
3/14/20	3:00	6.26
3/14/20	3:15	6.25
3/14/20	3:30	6.24
3/14/20	3:45	6.23
3/14/20	4:00	6.22
3/14/20	4:15	6.21
