Date	Time	CongHt
2/19/20	5:00	14.97
2/19/20	5:15	15
2/19/20	5:30	15.04
2/19/20	5:45	15.04
2/19/20	6:00	15.09
2/19/20	6:15	15.08
2/19/20	6:30	15.1
2/19/20	6:45	15.13
2/19/20	7:00	15.14
2/19/20	7:15	15.18
2/19/20	7:30	15.17
2/19/20	7:45	15.19
2/19/20	8:00	15.21
2/19/20	8:15	15.21
2/19/20	8:30	15.23
2/19/20	8:45	15.24
2/19/20	9:00	15.27
2/19/20	9:15	15.27
2/19/20	9:30	15.26
2/19/20	9:45	15.26
2/19/20	10:00	15.26
2/19/20	10:15	15.26
2/19/20	10:30	15.26
2/19/20	10:45	15.27
2/19/20	11:00	15.26
2/19/20	11:15	15.24
2/19/20	11:30	15.27
2/19/20	11:45	15.24
2/19/20	12:00	15.27
2/19/20	12:15	15.28
2/19/20	12:30	15.28
2/19/20	12:45	15.21
2/19/20	13:00	15.21
2/19/20	13:15	15.21
2/19/20	13:30	15.18
2/19/20	13:45	15.18
2/19/20	14:00	15.13
2/19/20	14:15	15.14
2/19/20	14:30	15.09
2/19/20	14:45	15.09
2/19/20	15:00	15.07
2/19/20	15:15	15.04
2/19/20	15:30	15.01
2/19/20	15:45	14.96
2/19/20	16:00	14.96
2/19/20	16:15	14.92
2/19/20	16:30	14.87
2/19/20	16:45	14.85
2/19/20	17:00	14.82
2/19/20	17:15	14.79
2/19/20	17:30	14.75
2/19/20	17:45	14.72
2/19/20	18:00	14.69
2/19/20	18:15	14.66
2/19/20	18:30	14.64
2/19/20	18:45	14.66
2/19/20	19:00	14.61
2/19/20	19:15	14.58
2/19/20	19:30	14.55
2/19/20	19:45	14.56
2/19/20	20:00	14.51
2/19/20	20:15	14.49
2/19/20	20:30	14.47
2/19/20	20:45	14.46
2/19/20	21:00	14.45
2/19/20	21:15	14.43
2/19/20	21:30	14.41
2/19/20	21:45	14.45
2/19/20	22:00	14.41
2/19/20	22:15	14.38
2/19/20	22:30	14.36
2/19/20	22:45	14.36
2/19/20	23:00	14.35
2/19/20	23:15	14.33
2/19/20	23:30	14.32
2/19/20	23:45	14.34
2/20/20	0:00	14.32
2/20/20	0:15	14.32
2/20/20	0:30	14.3
2/20/20	0:45	14.32
2/20/20	1:00	14.3
2/20/20	1:15	14.29
2/20/20	1:30	14.36
2/20/20	1:45	14.31
2/20/20	2:00	14.36
2/20/20	2:15	14.31
2/20/20	2:30	14.29
2/20/20	2:45	14.3
2/20/20	3:00	14.36
2/20/20	3:15	14.31
2/20/20	3:30	14.43
2/20/20	3:45	14.38
2/20/20	4:00	14.37
2/20/20	4:15	14.37
2/20/20	4:30	14.39
2/20/20	4:45	14.41
2/20/20	5:00	14.43
2/20/20	5:15	14.44
2/20/20	5:30	14.47
2/20/20	5:45	14.45
2/20/20	6:00	14.48
2/20/20	6:15	14.48
2/20/20	6:30	14.49
2/20/20	6:45	14.5
2/20/20	7:00	14.55
2/20/20	7:15	14.53
2/20/20	7:30	14.53
2/20/20	7:45	14.62
2/20/20	8:00	14.6
2/20/20	8:15	14.55
2/20/20	8:30	14.55
2/20/20	8:45	14.56
2/20/20	9:00	14.55
2/20/20	9:15	14.57
2/20/20	9:30	14.57
2/20/20	9:45	14.56
2/20/20	10:00	14.65
2/20/20	10:15	14.6
2/20/20	10:30	14.58
2/20/20	10:45	14.58
2/20/20	11:00	14.57
2/20/20	11:15	14.58
2/20/20	11:30	14.56
2/20/20	11:45	14.54
2/20/20	12:00	14.52
2/20/20	12:15	14.52
2/20/20	12:30	14.49
2/20/20	12:45	14.58
2/20/20	13:00	14.47
2/20/20	13:15	14.44
2/20/20	13:30	14.44
2/20/20	13:45	14.41
2/20/20	14:00	14.39
2/20/20	14:15	14.37
2/20/20	14:30	14.38
2/20/20	14:45	14.32
2/20/20	15:00	14.28
2/20/20	15:15	14.26
2/20/20	15:30	14.24
2/20/20	15:45	14.26
2/20/20	16:00	14.18
2/20/20	16:15	14.4
2/20/20	16:30	14.22
2/20/20	16:45	14.13
2/20/20	17:00	14.32
2/20/20	17:15	14.2
2/20/20	17:30	14.19
2/20/20	17:45	14.12
2/20/20	18:00	14.18
2/20/20	18:15	14.16
2/20/20	18:30	14.29
2/20/20	18:45	14.17
2/20/20	19:00	14.2
2/20/20	19:15	14.21
2/20/20	19:30	14.23
2/20/20	19:45	14.3
2/20/20	20:00	14.38
2/20/20	20:15	14.39
2/20/20	20:30	14.4
2/20/20	20:45	14.42
2/20/20	21:00	14.43
2/20/20	21:15	14.5
2/20/20	21:30	14.48
2/20/20	21:45	14.56
2/20/20	22:00	14.61
2/20/20	22:15	14.64
2/20/20	22:30	14.69
2/20/20	22:45	14.73
2/20/20	23:00	14.74
2/20/20	23:15	14.81
2/20/20	23:30	14.83
2/20/20	23:45	14.9
2/21/20	0:00	14.94
2/21/20	0:15	14.96
2/21/20	0:30	15.05
2/21/20	0:45	15.07
2/21/20	1:00	15.08
2/21/20	1:15	15.17
2/21/20	1:30	15.14
2/21/20	1:45	15.22
2/21/20	2:00	15.21
2/21/20	2:15	15.26
2/21/20	2:30	15.35
2/21/20	2:45	15.4
2/21/20	3:00	15.45
2/21/20	3:15	15.45
2/21/20	3:30	15.47
2/21/20	3:45	15.5
2/21/20	4:00	15.42
2/21/20	4:15	15.49
2/21/20	4:30	15.47
2/21/20	4:45	15.55
2/21/20	5:00	15.59
2/21/20	5:15	15.62
2/21/20	5:30	15.66
2/21/20	5:45	15.72
2/21/20	6:00	15.71
2/21/20	6:15	15.73
2/21/20	6:30	15.71
2/21/20	6:45	15.79
2/21/20	7:00	15.74
2/21/20	7:15	15.78
2/21/20	7:30	15.86
2/21/20	7:45	15.9
2/21/20	8:00	15.92
2/21/20	8:15	15.91
2/21/20	8:30	15.95
2/21/20	8:45	15.99
2/21/20	9:00	15.96
2/21/20	9:15	15.99
2/21/20	9:30	16
2/21/20	9:45	16.11
2/21/20	10:00	16.13
2/21/20	10:15	16.09
2/21/20	10:30	16.12
2/21/20	10:45	16.14
2/21/20	11:00	16.15
2/21/20	11:15	16.15
2/21/20	11:30	16.17
2/21/20	11:45	16.18
2/21/20	12:00	16.15
2/21/20	12:15	16.2
2/21/20	12:30	16.18
2/21/20	12:45	16.22
2/21/20	13:00	16.21
2/21/20	13:15	16.24
2/21/20	13:30	16.24
2/21/20	13:45	16.27
2/21/20	14:00	16.29
2/21/20	14:15	16.35
2/21/20	14:30	16.27
2/21/20	14:45	16.25
2/21/20	15:00	16.28
2/21/20	15:15	16.29
2/21/20	15:30	16.29
2/21/20	15:45	16.3
2/21/20	16:00	16.3
2/21/20	16:15	16.32
2/21/20	16:30	16.34
2/21/20	16:45	16.38
2/21/20	17:00	16.34
2/21/20	17:15	16.46
2/21/20	17:30	16.47
2/21/20	17:45	16.48
2/21/20	18:00	16.38
2/21/20	18:15	16.52
2/21/20	18:30	16.48
2/21/20	18:45	16.44
2/21/20	19:00	16.4
2/21/20	19:15	16.41
2/21/20	19:30	16.42
2/21/20	19:45	16.41
2/21/20	20:00	16.5
2/21/20	20:15	16.62
2/21/20	20:30	16.58
2/21/20	20:45	16.6
2/21/20	21:00	16.56
2/21/20	21:15	16.53
2/21/20	21:30	16.48
2/21/20	21:45	16.46
2/21/20	22:00	16.46
2/21/20	22:15	16.47
2/21/20	22:30	16.5
2/21/20	22:45	16.46
2/21/20	23:00	16.45
2/21/20	23:15	16.45
2/21/20	23:30	16.45
2/21/20	23:45	16.45
2/22/20	0:00	16.44
2/22/20	0:15	16.44
2/22/20	0:30	16.49
2/22/20	0:45	16.43
2/22/20	1:00	16.42
2/22/20	1:15	16.4
2/22/20	1:30	16.38
2/22/20	1:45	16.41
2/22/20	2:00	16.39
2/22/20	2:15	16.39
2/22/20	2:30	16.37
2/22/20	2:45	16.33
2/22/20	3:00	16.32
2/22/20	3:15	16.32
2/22/20	3:30	16.32
2/22/20	3:45	16.36
2/22/20	4:00	16.26
2/22/20	4:15	16.26
2/22/20	4:30	16.21
2/22/20	4:45	16.19
2/22/20	5:00	16.18
2/22/20	5:15	16.19
2/22/20	5:30	16.21
2/22/20	5:45	16.19
2/22/20	6:00	16.14
2/22/20	6:15	16.11
2/22/20	6:30	16.11
2/22/20	6:45	16.11
2/22/20	7:00	16.13
2/22/20	7:15	16.2
2/22/20	7:30	16.1
2/22/20	7:45	16.22
2/22/20	8:00	16.15
2/22/20	8:15	16.28
2/22/20	8:30	16.27
2/22/20	8:45	16.2
2/22/20	9:00	16.23
2/22/20	9:15	16.18
2/22/20	9:30	16.22
2/22/20	9:45	16.27
2/22/20	10:00	16.22
2/22/20	10:15	16.21
2/22/20	10:30	16.21
2/22/20	10:45	16.28
2/22/20	11:00	16.29
2/22/20	11:15	16.32
2/22/20	11:30	16.35
2/22/20	11:45	16.34
2/22/20	12:00	16.33
2/22/20	12:15	16.39
2/22/20	12:30	16.43
2/22/20	12:45	16.43
2/22/20	13:00	16.41
2/22/20	13:15	16.37
2/22/20	13:30	16.35
2/22/20	13:45	16.4
2/22/20	14:00	16.41
2/22/20	14:15	16.42
2/22/20	14:30	16.45
2/22/20	14:45	16.51
2/22/20	15:00	16.47
2/22/20	15:15	16.49
2/22/20	15:30	16.53
2/22/20	15:45	16.43
2/22/20	16:00	16.42
2/22/20	16:15	16.41
2/22/20	16:30	16.5
2/22/20	16:45	16.46
2/22/20	17:00	16.45
2/22/20	17:15	16.49
2/22/20	17:30	16.52
2/22/20	17:45	16.51
2/22/20	18:00	16.55
2/22/20	18:15	16.49
2/22/20	18:30	16.52
2/22/20	18:45	16.49
2/22/20	19:00	16.49
2/22/20	19:15	16.58
2/22/20	19:30	16.61
2/22/20	19:45	16.52
2/22/20	20:00	16.59
2/22/20	20:15	16.56
2/22/20	20:30	16.55
2/22/20	20:45	16.55
2/22/20	21:00	16.61
2/22/20	21:15	16.62
2/22/20	21:30	16.59
2/22/20	21:45	16.5
2/22/20	22:00	16.5
2/22/20	22:15	16.59
2/22/20	22:30	16.52
2/22/20	22:45	16.55
2/22/20	23:00	16.54
2/22/20	23:15	16.62
2/22/20	23:30	16.62
2/22/20	23:45	16.63
2/23/20	0:00	16.55
2/23/20	0:15	16.49
2/23/20	0:30	16.6
2/23/20	0:45	16.5
2/23/20	1:00	16.44
2/23/20	1:15	16.45
2/23/20	1:30	16.46
2/23/20	1:45	16.49
2/23/20	2:00	16.37
2/23/20	2:15	16.36
2/23/20	2:30	16.43
2/23/20	2:45	16.47
2/23/20	3:00	16.48
2/23/20	3:15	16.47
2/23/20	3:30	16.42
2/23/20	3:45	16.43
2/23/20	4:00	16.4
2/23/20	4:15	16.38
2/23/20	4:30	16.37
2/23/20	4:45	16.35
2/23/20	5:00	16.3
2/23/20	5:15	16.28
2/23/20	5:30	16.19
2/23/20	5:45	16.16
2/23/20	6:00	16.14
2/23/20	6:15	16.2
2/23/20	6:30	16.12
2/23/20	6:45	16.09
2/23/20	7:00	16.04
2/23/20	7:15	16.05
2/23/20	7:30	16.02
2/23/20	7:45	16
2/23/20	8:00	15.97
2/23/20	8:15	15.97
2/23/20	8:30	15.97
2/23/20	8:45	16
2/23/20	9:00	15.92
2/23/20	9:15	15.99
2/23/20	9:30	15.95
2/23/20	9:45	15.96
2/23/20	10:00	15.94
2/23/20	10:15	15.92
2/23/20	10:30	15.91
2/23/20	10:45	15.93
2/23/20	11:00	16.06
2/23/20	11:15	15.99
2/23/20	11:30	15.98
2/23/20	11:45	16.05
2/23/20	12:00	16.05
2/23/20	12:15	16.06
2/23/20	12:30	16.1
2/23/20	12:45	16.12
2/23/20	13:00	16.13
2/23/20	13:15	16.2
2/23/20	13:30	16.19
2/23/20	13:45	16.19
2/23/20	14:00	16.17
2/23/20	14:15	16.22
2/23/20	14:30	16.27
2/23/20	14:45	16.23
2/23/20	15:00	16.3
2/23/20	15:15	16.29
2/23/20	15:30	16.35
2/23/20	15:45	16.31
2/23/20	16:00	16.29
2/23/20	16:15	16.29
2/23/20	16:30	16.36
2/23/20	16:45	16.34
2/23/20	17:00	16.48
2/23/20	17:15	16.49
2/23/20	17:30	16.5
2/23/20	17:45	16.46
2/23/20	18:00	16.54
2/23/20	18:15	16.49
2/23/20	18:30	16.51
2/23/20	18:45	16.56
2/23/20	19:00	16.54
2/23/20	19:15	16.59
2/23/20	19:30	16.62
2/23/20	19:45	16.54
2/23/20	20:00	16.57
2/23/20	20:15	16.58
2/23/20	20:30	16.55
2/23/20	20:45	16.55
2/23/20	21:00	16.58
2/23/20	21:15	16.59
2/23/20	21:30	16.55
2/23/20	21:45	16.53
2/23/20	22:00	16.56
2/23/20	22:15	16.55
2/23/20	22:30	16.54
2/23/20	22:45	16.53
2/23/20	23:00	16.57
2/23/20	23:15	16.5
2/23/20	23:30	16.56
2/23/20	23:45	16.51
2/24/20	0:00	16.45
2/24/20	0:15	16.54
2/24/20	0:30	16.47
2/24/20	0:45	16.43
2/24/20	1:00	16.46
2/24/20	1:15	16.39
2/24/20	1:30	16.44
2/24/20	1:45	16.38
2/24/20	2:00	16.34
2/24/20	2:15	16.32
2/24/20	2:30	16.36
2/24/20	2:45	16.35
2/24/20	3:00	16.27
2/24/20	3:15	16.36
2/24/20	3:30	16.35
2/24/20	3:45	16.27
2/24/20	4:00	16.25
2/24/20	4:15	16.25
2/24/20	4:30	16.2
2/24/20	4:45	16.22
2/24/20	5:00	16.14
2/24/20	5:15	16.21
2/24/20	5:30	16.2
2/24/20	5:45	16.28
2/24/20	6:00	16.3
2/24/20	6:15	16.17
2/24/20	6:30	16.17
2/24/20	6:45	16.13
2/24/20	7:00	16.12
2/24/20	7:15	16.15
2/24/20	7:30	16.12
2/24/20	7:45	16.05
2/24/20	8:00	16.1
2/24/20	8:15	16.08
2/24/20	8:30	16.09
2/24/20	8:45	16.1
2/24/20	9:00	16.13
2/24/20	9:15	16.12
2/24/20	9:30	16.08
2/24/20	9:45	16.06
2/24/20	10:00	16.1
2/24/20	10:15	16.03
2/24/20	10:30	16.02
2/24/20	10:45	15.99
2/24/20	11:00	15.99
2/24/20	11:15	15.98
2/24/20	11:30	15.97
2/24/20	11:45	16
2/24/20	12:00	16.03
2/24/20	12:15	16.02
2/24/20	12:30	15.85
2/24/20	12:45	15.83
2/24/20	13:00	15.91
2/24/20	13:15	15.82
2/24/20	13:30	15.88
2/24/20	13:45	15.85
2/24/20	14:00	15.79
2/24/20	14:15	15.79
2/24/20	14:30	15.74
2/24/20	14:45	15.77
2/24/20	15:00	15.8
2/24/20	15:15	15.69
2/24/20	15:30	15.65
2/24/20	15:45	15.57
2/24/20	16:00	15.55
2/24/20	16:15	15.52
2/24/20	16:30	15.49
2/24/20	16:45	15.54
2/24/20	17:00	15.44
2/24/20	17:15	15.47
2/24/20	17:30	15.43
2/24/20	17:45	15.43
2/24/20	18:00	15.41
2/24/20	18:15	15.4
2/24/20	18:30	15.41
2/24/20	18:45	15.38
2/24/20	19:00	15.43
2/24/20	19:15	15.41
2/24/20	19:30	15.39
2/24/20	19:45	15.35
2/24/20	20:00	15.33
2/24/20	20:15	15.4
2/24/20	20:30	15.37
2/24/20	20:45	15.3
2/24/20	21:00	15.32
2/24/20	21:15	15.26
2/24/20	21:30	15.26
2/24/20	21:45	15.28
2/24/20	22:00	15.25
2/24/20	22:15	15.28
2/24/20	22:30	15.27
2/24/20	22:45	15.26
2/24/20	23:00	15.16
2/24/20	23:15	15.14
2/24/20	23:30	15.12
2/24/20	23:45	15.21
2/25/20	0:00	15.1
2/25/20	0:15	15.04
2/25/20	0:30	15.02
2/25/20	0:45	14.99
2/25/20	1:00	14.96
2/25/20	1:15	14.94
2/25/20	1:30	14.92
2/25/20	1:45	14.88
2/25/20	2:00	14.84
2/25/20	2:15	14.83
2/25/20	2:30	14.78
2/25/20	2:45	14.77
2/25/20	3:00	14.77
2/25/20	3:15	14.74
2/25/20	3:30	14.71
2/25/20	3:45	14.71
2/25/20	4:00	14.69
2/25/20	4:15	14.7
2/25/20	4:30	14.74
2/25/20	4:45	14.72
2/25/20	5:00	14.73
2/25/20	5:15	14.72
2/25/20	5:30	14.72
2/25/20	5:45	14.73
2/25/20	6:00	14.71
2/25/20	6:15	14.73
2/25/20	6:30	14.78
2/25/20	6:45	14.76
2/25/20	7:00	14.78
2/25/20	7:15	14.83
2/25/20	7:30	14.83
2/25/20	7:45	14.81
2/25/20	8:00	14.82
2/25/20	8:15	14.83
2/25/20	8:30	14.86
2/25/20	8:45	14.86
2/25/20	9:00	14.87
2/25/20	9:15	14.89
2/25/20	9:30	14.89
2/25/20	9:45	14.9
2/25/20	10:00	14.89
2/25/20	10:15	14.91
2/25/20	10:30	14.93
2/25/20	10:45	14.91
2/25/20	11:00	14.94
2/25/20	11:15	14.93
2/25/20	11:30	14.94
2/25/20	11:45	14.95
2/25/20	12:00	14.93
2/25/20	12:15	14.93
2/25/20	12:30	14.96
2/25/20	12:45	14.93
2/25/20	13:00	14.97
2/25/20	13:15	14.97
2/25/20	13:30	14.94
2/25/20	13:45	14.9
2/25/20	14:00	14.92
2/25/20	14:15	14.89
2/25/20	14:30	14.92
2/25/20	14:45	14.91
2/25/20	15:00	14.87
2/25/20	15:15	14.87
2/25/20	15:30	14.85
2/25/20	15:45	14.85
2/25/20	16:00	14.87
2/25/20	16:15	14.85
2/25/20	16:30	14.83
2/25/20	16:45	14.84
2/25/20	17:00	14.82
2/25/20	17:15	14.82
2/25/20	17:30	14.85
2/25/20	17:45	14.82
2/25/20	18:00	14.81
2/25/20	18:15	14.79
2/25/20	18:30	14.78
2/25/20	18:45	14.8
2/25/20	19:00	14.77
2/25/20	19:15	14.77
2/25/20	19:30	14.78
2/25/20	19:45	14.73
2/25/20	20:00	14.73
2/25/20	20:15	14.68
2/25/20	20:30	14.72
2/25/20	20:45	14.68
2/25/20	21:00	14.71
2/25/20	21:15	14.69
2/25/20	21:30	14.67
2/25/20	21:45	14.67
2/25/20	22:00	14.65
2/25/20	22:15	14.71
2/25/20	22:30	14.65
2/25/20	22:45	14.65
2/25/20	23:00	14.64
2/25/20	23:15	14.65
2/25/20	23:30	14.62
2/25/20	23:45	14.6
2/26/20	0:00	14.6
2/26/20	0:15	14.59
2/26/20	0:30	14.59
2/26/20	0:45	14.64
2/26/20	1:00	14.6
2/26/20	1:15	14.6
2/26/20	1:30	14.58
2/26/20	1:45	14.57
2/26/20	2:00	14.59
2/26/20	2:15	14.57
2/26/20	2:30	14.56
2/26/20	2:45	14.61
2/26/20	3:00	14.62
2/26/20	3:15	14.57
2/26/20	3:30	14.58
2/26/20	3:45	14.55
2/26/20	4:00	14.59
2/26/20	4:15	14.58
2/26/20	4:30	14.58
2/26/20	4:45	14.59
2/26/20	5:00	14.65
2/26/20	5:15	14.62
2/26/20	5:30	14.66
2/26/20	5:45	14.64
2/26/20	6:00	14.67
2/26/20	6:15	14.68
2/26/20	6:30	14.68
2/26/20	6:45	14.68
2/26/20	7:00	14.7
2/26/20	7:15	14.71
2/26/20	7:30	14.71
2/26/20	7:45	14.72
2/26/20	8:00	14.71
2/26/20	8:15	14.76
2/26/20	8:30	14.75
2/26/20	8:45	14.77
2/26/20	9:00	14.76
2/26/20	9:15	14.77
2/26/20	9:30	14.76
2/26/20	9:45	14.78
2/26/20	10:00	14.8
2/26/20	10:15	14.79
2/26/20	10:30	14.76
2/26/20	10:45	14.79
2/26/20	11:00	14.77
2/26/20	11:15	14.78
2/26/20	11:30	14.76
2/26/20	11:45	14.75
2/26/20	12:00	14.76
2/26/20	12:15	14.75
2/26/20	12:30	14.71
2/26/20	12:45	14.73
2/26/20	13:00	14.75
2/26/20	13:15	14.68
2/26/20	13:30	14.66
2/26/20	13:45	14.68
2/26/20	14:00	14.67
2/26/20	14:15	14.62
2/26/20	14:30	14.6
2/26/20	14:45	14.59
2/26/20	15:00	14.57
2/26/20	15:15	14.56
2/26/20	15:30	14.53
2/26/20	15:45	14.54
2/26/20	16:00	14.54
2/26/20	16:15	14.52
2/26/20	16:30	14.52
2/26/20	16:45	14.54
2/26/20	17:00	14.59
2/26/20	17:15	14.53
2/26/20	17:30	14.54
2/26/20	17:45	14.5
2/26/20	18:00	14.56
2/26/20	18:15	14.54
2/26/20	18:30	14.54
2/26/20	18:45	14.53
2/26/20	19:00	14.54
2/26/20	19:15	14.55
2/26/20	19:30	14.53
2/26/20	19:45	14.56
2/26/20	20:00	14.57
2/26/20	20:15	14.57
2/26/20	20:30	14.59
2/26/20	20:45	14.62
2/26/20	21:00	14.65
2/26/20	21:15	14.61
2/26/20	21:30	14.6
2/26/20	21:45	14.64
2/26/20	22:00	14.65
2/26/20	22:15	14.63
2/26/20	22:30	14.68
2/26/20	22:45	14.7
2/26/20	23:00	14.67
2/26/20	23:15	14.66
2/26/20	23:30	14.63
2/26/20	23:45	14.64
2/27/20	0:00	14.65
2/27/20	0:15	14.65
2/27/20	0:30	14.65
2/27/20	0:45	14.65
2/27/20	1:00	14.65
2/27/20	1:15	14.66
2/27/20	1:30	14.66
2/27/20	1:45	14.66
2/27/20	2:00	14.66
2/27/20	2:15	14.68
2/27/20	2:30	14.71
2/27/20	2:45	14.69
2/27/20	3:00	14.78
2/27/20	3:15	14.72
2/27/20	3:30	14.75
2/27/20	3:45	14.69
2/27/20	4:00	14.71
2/27/20	4:15	14.75
2/27/20	4:30	14.75
2/27/20	4:45	14.74
2/27/20	5:00	14.75
2/27/20	5:15	14.77
2/27/20	5:30	14.77
2/27/20	5:45	14.78
2/27/20	6:00	14.82
2/27/20	6:15	14.82
2/27/20	6:30	14.81
2/27/20	6:45	14.81
2/27/20	7:00	14.83
2/27/20	7:15	14.85
2/27/20	7:30	14.88
2/27/20	7:45	14.86
2/27/20	8:00	14.86
2/27/20	8:15	14.87
2/27/20	8:30	14.9
2/27/20	8:45	14.9
2/27/20	9:00	14.92
2/27/20	9:15	14.92
2/27/20	9:30	14.94
2/27/20	9:45	14.96
2/27/20	10:00	14.93
2/27/20	10:15	14.97
2/27/20	10:30	14.98
2/27/20	10:45	14.99
2/27/20	11:00	15.01
2/27/20	11:15	14.99
2/27/20	11:30	15.01
2/27/20	11:45	15.01
2/27/20	12:00	15.05
2/27/20	12:15	15.05
2/27/20	12:30	15.04
2/27/20	12:45	15.08
2/27/20	13:00	15.07
2/27/20	13:15	15.06
2/27/20	13:30	15.09
2/27/20	13:45	15.08
2/27/20	14:00	15.09
2/27/20	14:15	15.12
2/27/20	14:30	15.11
2/27/20	14:45	15.11
2/27/20	15:00	15.16
2/27/20	15:15	15.15
2/27/20	15:30	15.17
2/27/20	15:45	15.21
2/27/20	16:00	15.22
2/27/20	16:15	15.25
2/27/20	16:30	15.29
2/27/20	16:45	15.33
2/27/20	17:00	15.31
2/27/20	17:15	15.42
2/27/20	17:30	15.42
2/27/20	17:45	15.47
2/27/20	18:00	15.42
2/27/20	18:15	15.48
2/27/20	18:30	15.51
2/27/20	18:45	15.53
2/27/20	19:00	15.52
2/27/20	19:15	15.56
2/27/20	19:30	15.57
2/27/20	19:45	15.58
2/27/20	20:00	15.61
2/27/20	20:15	15.61
2/27/20	20:30	15.73
2/27/20	20:45	15.65
2/27/20	21:00	15.66
2/27/20	21:15	15.68
2/27/20	21:30	15.67
2/27/20	21:45	15.67
2/27/20	22:00	15.68
2/27/20	22:15	15.67
2/27/20	22:30	15.66
2/27/20	22:45	15.68
2/27/20	23:00	15.66
2/27/20	23:15	15.66
2/27/20	23:30	15.65
2/27/20	23:45	15.63
2/28/20	0:00	15.62
2/28/20	0:15	15.61
2/28/20	0:30	15.59
2/28/20	0:45	15.58
2/28/20	1:00	15.56
2/28/20	1:15	15.56
2/28/20	1:30	15.52
2/28/20	1:45	15.5
2/28/20	2:00	15.48
2/28/20	2:15	15.47
2/28/20	2:30	15.45
2/28/20	2:45	15.41
2/28/20	3:00	15.42
2/28/20	3:15	15.38
2/28/20	3:30	15.34
2/28/20	3:45	15.31
2/28/20	4:00	15.28
2/28/20	4:15	15.26
2/28/20	4:30	15.22
2/28/20	4:45	15.19
2/28/20	5:00	15.16
2/28/20	5:15	15.16
2/28/20	5:30	15.08
2/28/20	5:45	15.04
2/28/20	6:00	15.03
2/28/20	6:15	14.99
2/28/20	6:30	14.93
2/28/20	6:45	14.91
2/28/20	7:00	14.85
2/28/20	7:15	14.84
2/28/20	7:30	14.83
2/28/20	7:45	14.79
2/28/20	8:00	14.76
2/28/20	8:15	14.66
2/28/20	8:30	14.64
2/28/20	8:45	14.6
2/28/20	9:00	14.6
2/28/20	9:15	14.57
2/28/20	9:30	14.49
2/28/20	9:45	14.43
2/28/20	10:00	14.44
2/28/20	10:15	14.35
2/28/20	10:30	14.32
2/28/20	10:45	14.32
2/28/20	11:00	14.25
2/28/20	11:15	14.25
2/28/20	11:30	14.22
2/28/20	11:45	14.16
2/28/20	12:00	14.14
2/28/20	12:15	14.13
2/28/20	12:30	14.08
2/28/20	12:45	14.07
2/28/20	13:00	14.05
2/28/20	13:15	14.02
2/28/20	13:30	14
2/28/20	13:45	13.99
2/28/20	14:00	13.96
2/28/20	14:15	13.97
2/28/20	14:30	13.98
2/28/20	14:45	13.93
2/28/20	15:00	13.99
2/28/20	15:15	13.98
2/28/20	15:30	14.03
2/28/20	15:45	13.99
2/28/20	16:00	14.08
2/28/20	16:15	14.07
2/28/20	16:30	14.14
2/28/20	16:45	14.2
2/28/20	17:00	14.17
2/28/20	17:15	14.27
2/28/20	17:30	14.32
2/28/20	17:45	14.39
2/28/20	18:00	14.41
2/28/20	18:15	14.47
2/28/20	18:30	14.52
2/28/20	18:45	14.62
2/28/20	19:00	14.61
2/28/20	19:15	14.7
2/28/20	19:30	14.75
2/28/20	19:45	14.77
2/28/20	20:00	14.77
2/28/20	20:15	14.82
2/28/20	20:30	14.85
2/28/20	20:45	14.9
2/28/20	21:00	14.93
2/28/20	21:15	14.98
2/28/20	21:30	14.97
2/28/20	21:45	15.04
2/28/20	22:00	15.03
2/28/20	22:15	15.03
2/28/20	22:30	15.02
2/28/20	22:45	15.07
2/28/20	23:00	15.07
2/28/20	23:15	15.07
2/28/20	23:30	15.08
2/28/20	23:45	15.06
2/29/20	0:00	15.08
2/29/20	0:15	15.08
2/29/20	0:30	15.07
2/29/20	0:45	15.07
2/29/20	1:00	15.07
2/29/20	1:15	15.06
2/29/20	1:30	15.06
2/29/20	1:45	15.07
2/29/20	2:00	15.05
2/29/20	2:15	15.03
2/29/20	2:30	15.06
2/29/20	2:45	15.03
2/29/20	3:00	14.99
2/29/20	3:15	14.98
2/29/20	3:30	14.96
2/29/20	3:45	14.94
2/29/20	4:00	14.91
2/29/20	4:15	14.89
2/29/20	4:30	14.89
2/29/20	4:45	14.86
2/29/20	5:00	14.87
2/29/20	5:15	14.84
2/29/20	5:30	14.81
2/29/20	5:45	14.81
2/29/20	6:00	14.81
2/29/20	6:15	14.83
2/29/20	6:30	14.83
2/29/20	6:45	14.84
2/29/20	7:00	14.84
2/29/20	7:15	14.89
2/29/20	7:30	14.93
2/29/20	7:45	14.86
2/29/20	8:00	14.84
2/29/20	8:15	14.91
2/29/20	8:30	14.85
2/29/20	8:45	14.9
2/29/20	9:00	14.89
2/29/20	9:15	14.96
2/29/20	9:30	14.9
2/29/20	9:45	14.91
2/29/20	10:00	14.9
2/29/20	10:15	14.9
2/29/20	10:30	14.91
2/29/20	10:45	14.93
2/29/20	11:00	14.98
2/29/20	11:15	14.97
2/29/20	11:30	14.93
2/29/20	11:45	14.97
2/29/20	12:00	14.96
2/29/20	12:15	14.98
2/29/20	12:30	14.99
2/29/20	12:45	15
2/29/20	13:00	15.02
2/29/20	13:15	15.04
2/29/20	13:30	15.02
2/29/20	13:45	15.11
2/29/20	14:00	15.04
2/29/20	14:15	15.05
2/29/20	14:30	15.09
2/29/20	14:45	15.07
